Name,Yc1314,Yc1415,Yc1516,Yc1617,Ass1516,Ass1617,Asr1314,Asr1415,Asr1516,Asr1617,Og1415,Og1516,Og1617,Og1314,Rc1314,Rc1415,Rc1516,Rc1617,Gf1314,Gf1415,Gf1516,Gf1617,Ge1314,Ge1415,Gr1314,Gr1415,Gr1516,Gr1617,Gv1314,Gv1415,Sf+1314,Sf+1415,Sf1314,Sf1415,Sf1516,Sf1617,Sa1314,Sa1415,Sa1516,Sa1617,Pg1314,Pg1415,Pg1516,Pg1617,P+1314,P+1415,P+1516,P+1617,P-1314,P-1415,P-1516,P-1617,R1314,R1415,R1516,R1617,Pk1516,Pk1617,Ps1314,Ps1415,Ps1516,Ps1617,Team1314,Team1415,Team1516,Team1617
INSIGNE R,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,F,,0,,,,0,,,,Napoli
IONITA,,4,2,5,0,0,,1,2,1,0,0,0,,,0,0,0,,2,4,3,,1,,0,0,0,,1,,6.22,,6.16,6.34,6.41,,5.91,5.9,5.97,,16,29,17,,0,0,0,,0,0,0,,M,M,M,0,0,,0,0,0,,VERONA,Verona,Cagliari
ISLA,1,,,10,,0,2,,,6,,,0,0,0,,,0,0,,,1,0,,0,,,0,0,,6.04,,5.88,,,5.81,5.92,,,5.69,13,,,34,0,,,0,0,,,0,M,,,D,,0,0,,,0,JUVENTUS,,,Cagliari
ITURBE,4,4,1,1,0,2,4,1,0,1,0,0,0,0,0,0,0,0,8,2,1,1,0,0,0,0,0,0,2,0,7.18,6.07,7.06,6.02,6.33,5.91,6.39,5.84,6.06,5.62,33,22,9,16,0,0,0,0,0,0,0,0,F,F,F,F,0,0,0,0,0,0,VERONA HELLAS,ROMA,Roma,Torino
ITURRA,,,8,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.23,,,,5.5,,,,15,,,,0,,,,0,,,,M,,0,,,,0,,,,Udinese,
IVAN,,,4,0,0,0,,,0,0,,0,0,,,,1,0,,,1,0,,,,,0,0,,,,,,,5.89,0,,,5.89,0,,,18,0,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Sampdoria,Sampdoria
IZCO,3,3,,1,,0,2,1,,1,0,,0,0,0,0,,0,3,2,,0,0,0,0,0,,0,1,0,6.21,6.2,6.14,6.16,,5.69,5.88,6,,5.67,29,28,,21,0,0,,0,0,0,,0,M,M,,M,,0,0,0,,0,CATANIA,CHIEVO,,Chievo
IZZO,,2,6,5,0,0,,0,0,2,0,0,2,,,1,2,0,,1,0,0,,0,,0,0,0,,0,,6,,6,5.8,5.76,,5.93,5.95,5.91,,14,32,29,,0,0,0,,0,0,0,,D,D,D,0,0,,0,0,0,,GENOA,Genoa,Genoa
JAJALO,,5,8,5,0,1,,1,0,0,0,0,0,,,0,0,0,,1,0,1,,0,,0,0,0,,0,,6,,5.93,5.33,5.56,,5.9,5.48,5.52,,15,26,25,,0,0,0,,0,0,0,,M,M,M,0,0,,0,0,0,,PALERMO,Palermo,Palermo
JAKUPOVIC,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,F,,0,,,,0,,,,Empoli
JALLOW,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,F,,0,,,,0,,,,Chievo
JANKOVIC,5,4,3,,0,,1,2,0,,0,0,,0,1,0,1,,2,1,1,,0,1,0,0,0,,1,0,5.97,5.88,5.91,5.76,5.65,,5.75,5.71,5.62,,16,17,13,,0,0,0,,0,0,0,,M,M,M,,0,,0,0,0,,VERONA HELLAS,VERONA,Verona,
JANKTO,,,,6,,1,,,,3,,,0,,,,,0,,,,5,,,,,,0,,,,,,,,6.78,,,,6.16,,,,25,,,,0,,,,0,,,,M,,0,,,,0,,,,Udinese
JANSSON,,1,1,0,0,0,,0,0,0,0,0,0,,,1,0,0,,0,1,0,,0,,0,0,0,,0,,5.5,,5.5,6.21,0,,5.71,5.86,0,,7,7,0,,0,0,0,,0,0,0,,D,D,D,0,0,,0,0,0,,TORINO,Torino,Torino
JEDVAJ,1,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5,,5,,,,5.5,,,,1,,,,0,,,,0,,,,D,,,,,,0,,,,ROMA,,,
JOAO MARIO,,,,5,,2,,,,3,,,0,,,,,0,,,,3,,,,,,0,,,,,,,,6.32,,,,5.95,,,,28,,,,0,,,,0,,,,M,,0,,,,0,,,,Inter
JOAO PEDRO,,5,,4,,0,,2,,1,0,,0,,,0,,1,,5,,6,,0,,0,,0,,0,,6.29,,6.21,,6.73,,5.85,,6,,26,,22,,0,,1,,1,,1,,M,,M,,2,,0,,0,,CAGLIARI,,Cagliari
JOAO SILVA,,1,,,,,,0,,,0,,,,,0,,,,0,,,,0,,0,,,,0,,5,,5,,,,5.5,,,,1,,,,0,,,,0,,,,F,,,,,,0,,,,PALERMO,,
JOAQUIN,0,1,,,,,2,3,,,0,,,0,0,0,,,2,2,,,0,0,0,0,,,2,2,6.28,6.62,6.2,6.48,,,5.96,6.21,,,25,21,,,0,0,,,0,0,,,M,M,,,,,0,0,,,FIORENTINA,FIORENTINA,,
JONATHAN,3,0,,,,,4,0,,,0,,,0,0,0,,,3,0,,,1,0,0,0,,,1,0,6.39,6,6.26,6,,,6.02,6,,,31,2,,,0,0,,,0,0,,,D,D,,,,,0,0,,,INTER,INTER,,
JORGINHO,7,5,10,3,2,1,3,0,2,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,3,0,6.71,5.5,6.62,5.5,6.13,6.09,6.09,5.63,6.21,6.06,33,19,35,27,5,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,NAPOLI,NAPOLI,Napoli,Napoli
JORQUERA,,5,,,,,,1,,,0,,,,,0,,,,1,,,,0,,0,,,,0,,5.94,,5.88,,,,5.85,,,,17,,,,0,,,,0,,,,M,,,,,,0,,,,PARMA,,
JOSE' SOSA,,,,5,,1,,,,0,,,0,,,,,2,,,,0,,,,,,0,,,,,,,,5.59,,,,5.82,,,,17,,,,0,,,,0,,,,M,,0,,,,0,,,,Milan
JOVETIC,,,3,1,0,0,,,1,0,,0,0,,,,0,0,,,6,0,,,,,0,0,,,,,,,7.07,5.5,,,6.24,5.67,,,21,3,,,1,0,,,0,0,,,F,F,1,0,,,0,0,,,Inter,Inter
JUAN JESUS,7,14,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,5.41,5.7,5.41,5.65,5.74,5.83,5.63,5.74,5.88,27,32,17,17,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,INTER,INTER,Inter,Roma
JUANITO,3,,,,,,5,,,,,,,0,0,,,,5,,,,1,,0,,,,1,,6.73,,6.52,,,,5.96,,,,24,,,,0,,,,0,,,,F,,,,,,0,,,,VERONA HELLAS,,,
JUANITO GOMEZ,,7,3,,0,,,3,0,,0,0,,,,0,0,,,6,1,,,2,,0,0,,,1,,6.78,,6.66,5.66,,,6.08,5.61,,,25,31,,,0,0,,,0,0,,,F,F,,0,,,0,0,,,VERONA,Verona,
KAKA',2,,,,,,3,,,,,,,0,0,,,,7,,,,0,,0,,,,1,,6.72,,6.62,,,,5.95,,,,30,,,,0,,,,0,,,,M,,,,,,0,,,,MILAN,,,
KALINIC,,,5,5,0,0,,,2,1,,0,0,,,,0,1,,,12,14,,,,,0,0,,,,,,,7,7.28,,,6.07,6.05,,,35,32,,,0,1,,,1,1,,,F,F,1,2,,,0,0,,,Fiorentina,Fiorentina
KARNEZIS,,1,0,3,0,0,,0,0,0,0,0,0,,,0,0,0,,0,0,0,,0,,51,60,45,,0,,5.05,,5.05,4.63,4.7,,6.36,6.13,6.11,,37,38,33,,0,0,0,,0,0,0,,G,G,G,0,0,,1,1,0,,UDINESE,Udinese,Udinese
KASTANOS,,,,1,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.43,,,,5.5,,,,7,,,,0,,,,0,,,,M,,0,,,,0,,,,Pescara
KEAN,,,,0,,0,,,,0,,,0,,,,,0,,,,1,,,,,,0,,,,,,,,10,,,,7,,,,1,,,,0,,,,0,,,,F,,0,,,,0,,,,Juventus
KEITA,2,,,,,,2,,,,,,,0,0,,,,5,,,,0,,0,,,,0,,7.05,,6.95,,,,6.32,,,,22,,,,0,,,,0,,,,F,,,,,,0,,,,LAZIO,,,
KEITA B,,,5,4,0,0,,,1,4,,0,0,,,,0,1,,,4,14,,,,,0,0,,,,,,,6.53,8.13,,,6.18,6.55,,,30,31,,,0,2,,,0,0,,,F,F,0,2,,,0,0,,,Lazio,Lazio
KEITA B.,,3,,,,,,0,,,0,,,,,0,,,,1,,,,0,,0,,,,0,,6.05,,6.05,,,,5.97,,,,20,,,,0,,,,0,,,,F,,,,,,0,,,,LAZIO,,
KEITA S,,,4,,0,,,,0,,,0,,,,,0,,,,1,,,,,,0,,,,,,,,6.03,,,,5.97,,,,19,,,,0,,,,0,,,,M,,0,,,,0,,,,Roma,
KEITA S.,,1,,,,,,0,,,0,,,,,1,,,,2,,,,1,,0,,,,0,,6.4,,6.4,,,,6.21,,,,24,,,,0,,,,0,,,,M,,,,,,0,,,,ROMA,,
KEKO,3,,,,,,1,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5.9,,5.83,,,,5.93,,,,15,,,,0,,,,0,,,,F,,,,,,0,,,,CATANIA,,,
KELAVA,2,,,,,,0,,,,,,,0,0,,,,0,,,,0,,13,,,,0,,4.5,,4.5,,,,5.9,,,,10,,,,0,,,,0,,,,G,,,,,,0,,,,UDINESE,,,
KESSIE',,,,5,,0,,,,1,,,0,,,,,2,,,,4,,,,,,0,,,,,,,,6.77,,,,6.28,,,,30,,,,2,,,,0,,,,M,,2,,,,0,,,,Atalanta
KHEDIRA,,,3,2,0,0,,,3,3,,0,0,,,,1,0,,,5,5,,,,,0,0,,,,,,,7.11,6.65,,,6.29,6.1,,,19,31,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Juventus,Juventus
KISHNA,,,0,0,0,0,,,0,0,,0,0,,,,0,0,,,2,0,,,,,0,0,,,,,,,6.32,5.62,,,5.77,5.62,,,11,4,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Lazio,Lazio
KIYINE,,,,1,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.5,,,,5.75,,,,2,,,,0,,,,0,,,,M,,0,,,,0,,,,Chievo
KLOSE,2,5,3,,0,,1,4,7,,0,0,,0,0,0,0,,7,13,7,,0,0,0,0,0,,3,3,6.73,7.48,6.69,7.35,7.22,,5.85,6.18,6.07,,24,31,23,,0,0,1,,0,0,0,,F,F,F,,1,,0,0,0,,LAZIO,LAZIO,Lazio,
KONATE,3,,,,,,2,,,,,,,0,0,,,,1,,,,0,,0,,,,0,,5.93,,5.83,,,,5.76,,,,21,,,,0,,,,0,,,,F,,,,,,0,,,,GENOA,,,
KONDOGBIA,,,6,5,0,0,,,1,2,,0,0,,,,1,1,,,1,1,,,,,0,0,,,,,,,5.84,5.81,,,5.84,5.75,,,25,24,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Inter,Inter
KONE,,8,0,1,0,0,,3,1,0,0,0,0,,,1,1,0,,1,0,0,,1,,0,0,0,,0,,5.79,,5.67,5.5,5.5,,5.75,5.5,5.62,,24,4,4,,0,0,0,,0,0,0,,M,M,M,0,0,,0,0,0,,UDINESE,Fiorentina,Udinese
KONE M.,1,,,,,,0,,,,,,,0,0,,,,1,,,,0,,0,,,,0,,6.25,,6.25,,,,5.83,,,,6,,,,0,,,,0,,,,M,,,,,,0,,,,ATALANTA,,,
KONE P.,12,,,,,,1,,,,,,,0,1,,,,5,,,,1,,0,,,,0,,6.09,,6.06,,,,5.76,,,,27,,,,0,,,,0,,,,M,,,,,,0,,,,BOLOGNA,,,
KONKO,1,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72,5.5,5.67,5.5,5.81,5.8,5.8,5.5,5.89,5.9,20,2,18,10,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,LAZIO,LAZIO,Lazio,Atalanta
KOTNIK,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.5,,,,5.5,,,,1,,,,0,,,,0,,,,M,,0,,,,0,,,,Crotone
KOULIBALY,,8,11,6,0,0,,0,0,0,0,0,0,,,1,0,0,,1,0,2,,0,,0,0,0,,0,,5.72,,5.72,6.15,6.38,,5.8,6.32,6.27,,27,33,28,,0,0,0,,0,0,0,,D,D,D,0,0,,0,0,0,,NAPOLI,Napoli,Napoli
KOVACIC,2,3,,,,,3,2,,,0,,,0,0,1,,,0,5,,,0,1,0,0,,,0,1,6.03,6.36,5.93,6.3,,,5.97,5.91,,,29,32,,,0,0,,,0,0,,,M,M,,,,,0,0,,,INTER,INTER,,
KRAFTH,,,0,1,0,0,,,0,0,,0,0,,,,0,2,,,0,0,,,,,0,0,,,,,,,6,5.52,,,6,5.62,,,2,25,,,0,0,,,0,0,,,D,D,0,0,,,0,0,,,Bologna,Bologna
KRAGL,,,4,,0,,,,0,,,0,,,,,0,,,,1,,,,,,0,,,,,,,,6.12,,,,6.04,,,,13,,,,0,,,,0,,,,M,,0,,,,0,,,,Frosinone,
KRAJNC,,3,,0,,0,,1,,0,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,5.62,,5.57,,0,,5.64,,0,,21,,0,,0,,0,,0,,0,,D,,D,,0,,0,,0,,CESENA,,Sampdoria
KREJCI,,,,2,,0,,,,7,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,6.11,,,,5.86,,,,35,,,,1,,,,0,,,,M,,1,,,,0,,,,Bologna
KRHIN,4,0,,,,,0,0,,,0,,,0,0,0,,,0,0,,,0,0,0,0,,,0,0,5.66,5.5,5.66,5.5,,,5.74,5.5,,,25,1,,,0,0,,,0,0,,,M,M,,,,,0,0,,,BOLOGNA,INTER,,
KRSTICIC,8,0,4,,0,,1,0,1,,0,1,,0,1,0,0,,1,0,0,,0,0,0,0,0,,0,0,5.66,5.83,5.63,5.83,5.36,,5.69,5.83,5.5,,32,6,7,,0,0,0,,0,0,0,,M,M,M,,0,,0,0,0,,SAMPDORIA,SAMPDORIA,Sampdoria,
KRUNIC,,,3,10,0,0,,,0,0,,0,0,,,,0,0,,,1,2,,,,,0,0,,,,,,,6.04,5.88,,,5.92,5.84,,,12,32,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Empoli,Empoli
KUCKA,2,5,10,7,0,0,0,0,3,1,0,0,1,0,0,0,0,3,2,2,1,3,0,0,0,0,0,0,1,1,6.27,6.1,6.27,6.1,6.03,5.96,5.82,5.98,6,5.89,11,30,29,28,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,GENOA,GENOA,Milan,Milan
KUMS,,,,3,,1,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.75,,,,5.79,,,,26,,,,0,,,,0,,,,M,,0,,,,0,,,,Udinese
KUPISZ,0,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,6,,6,,,,6,,,,1,,,,0,,,,0,,,,M,,,,,,0,,,,CHIEVO,,,
KURTIC,3,3,5,7,0,0,4,1,0,2,0,0,0,0,0,1,1,0,2,1,2,6,1,0,0,0,0,0,0,1,6.18,5.64,6.06,5.58,5.95,6.43,5.93,5.56,5.87,5.99,34,18,31,37,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,TORINO,FIORENTINA,Atalanta,Atalanta
KUZMANOVIC,2,0,5,,0,,0,1,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,5.42,5.92,5.42,5.83,5.6,,5.5,5.83,5.77,,13,12,15,,0,0,0,,0,0,0,,M,M,M,,0,,0,0,0,,INTER,INTER,Udinese,
LA GUMINA,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.75,,,,5.75,,,,2,,,,0,,,,0,,,,F,,0,,,,0,,,,Palermo,
LAMANNA,,0,0,0,0,0,,0,0,0,0,1,0,,,0,0,0,,0,0,0,,0,,9,18,37,,0,,6.38,,6.38,4.88,4.45,,6.38,6.27,5.93,,8,13,21,,0,0,0,,0,0,0,,G,G,G,0,0,,3,0,2,,GENOA,Genoa,Genoa
LAMBRUGHI,0,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5.75,,5.75,,,,5.75,,,,2,,,,0,,,,0,,,,D,,,,,,0,,,,LIVORNO,,,
LANER,0,,,,,,0,,,,,,,0,0,,,,0,,,,0,,0,,,,0,,5.5,,5.5,,,,5.5,,,,1,,,,0,,,,0,,,,M,,,,,,0,,,,VERONA HELLAS,,,
LAPADULA,,,,3,,0,,,,2,,,0,,,,,0,,,,6,,,,,,0,,,,,,,,7.2,,,,6.13,,,,23,,,,2,,,,0,,,,F,,2,,,,0,,,,Milan
LARIBI,2,,0,0,0,0,1,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0,,5.88,,5.75,,5.88,0,5.88,,5.88,0,8,,8,0,0,,0,0,0,,0,0,M,,M,M,0,0,0,,0,0,SASSUOLO,,Sassuolo,Sassuolo
LARRONDO,1,0,,,,,0,0,,,0,,,0,0,0,,,1,0,,,0,0,0,0,,,0,0,6.83,4.6,6.83,4.6,,,6,5.2,,,3,5,,,0,0,,,0,1,,,F,F,,,,,0,0,,,TORINO,TORINO,,
LASAGNA,,,1,,0,,,,1,,,0,,,,,0,,,,5,,,,,,0,,,,,,,,6.47,,,,6.01,,,,34,,,,0,,,,0,,,,F,,0,,,,0,,,,Carpi,
LATTE LATH,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,F,,0,,,,0,,,,Atalanta
LAURINI,,1,5,2,0,0,,0,0,0,1,0,0,,,0,0,1,,0,1,0,,0,,0,0,0,,0,,5.6,,5.6,5.94,5.52,,5.77,5.92,5.6,,15,24,24,,0,0,0,,0,0,0,,D,D,D,0,0,,0,0,0,,EMPOLI,Empoli,Empoli
LAXALT,0,3,3,5,1,0,0,1,2,3,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,6.19,5.73,6.19,5.64,6.33,6.06,5.73,5.77,6.04,5.96,13,11,35,36,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,BOLOGNA,GENOA,Genoa,Genoa
LAZAAR,,2,2,0,0,0,,3,1,0,0,0,0,,,0,1,0,,2,1,0,,0,,0,0,0,,0,,6.17,,6.07,5.73,0,,5.9,5.67,0,,29,30,0,,0,0,0,,0,0,0,,D,D,D,0,0,,0,0,0,,PALERMO,Palermo,Palermo
LAZAREVIC,1,2,,,,,1,1,,,0,,,0,0,0,,,1,1,,,0,1,0,0,,,1,0,6.31,6.17,6.23,6.08,,,6.04,5.92,,,13,12,,,0,0,,,0,0,,,M,M,,,,,0,0,,,CHIEVO,SASSUOLO,,
LAZOVIC,,,0,3,0,0,,,2,4,,0,0,,,,0,1,,,0,2,,,,,0,0,,,,,,,5.93,6.18,,,5.79,5.95,,,14,33,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Genoa,Genoa
LAZZARI,3,0,0,,0,,2,0,0,,0,0,,1,0,0,0,,0,0,1,,0,0,0,0,0,,0,0,5.75,6,5.66,6,5.6,,5.82,6,5.6,,22,1,5,,0,0,0,,0,0,1,,M,M,M,,1,,0,0,0,,UDINESE,FIORENTINA,Carpi,
LEALI,,1,3,,0,,,0,0,,0,0,,,,1,0,,,0,0,,,0,,49,59,,,0,,4.36,,4.36,4.38,,,5.95,6.12,,,28,33,,,0,0,,,0,0,,,G,G,,0,,,2,1,,,CESENA,Frosinone,
LEDESMA,6,3,,,,,1,2,,,0,,,0,1,0,,,0,0,,,0,0,0,0,,,0,0,5.89,5.8,5.85,5.6,,,6,5.75,,,27,10,,,0,0,,,0,0,,,M,M,,,,,0,0,,,LAZIO,LAZIO,,
LEGROTTAGLIE,3,,,,,,0,,,,,,,1,1,,,,0,,,,0,,0,,,,0,,5.38,,5.38,,,,5.66,,,,16,,,,0,,,,0,,,,D,,,,,,0,,,,CATANIA,,,
LEITNER,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,M,,0,,,,0,,,,Lazio
LEMINA,,,4,1,0,0,,,0,0,,0,0,,,,0,0,,,2,1,,,,,0,0,,,,,,,6.5,6.12,,,6.1,5.97,,,10,16,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Juventus,Juventus
LESTIENNE,,1,,,,,,2,,,0,,,,,0,,,,1,,,,0,,0,,,,0,,6.09,,5.97,,,,5.82,,,,17,,,,0,,,,0,,,,M,,,,,,0,,,,GENOA,,
LETIZIA,,,5,,0,,,,0,,,0,,,,,0,,,,1,,,,,,0,,,,,,,,6.03,,,,6.02,,,,33,,,,0,,,,0,,,,D,,0,,,,0,,,,Carpi,
LETO,3,,,,,,1,,,,,,,0,0,,,,3,,,,0,,0,,,,0,,6.13,,6.08,,,,5.77,,,,24,,,,0,,,,0,,,,F,,,,,,0,,,,CATANIA,,,
LETSCHERT,,,,2,,0,,,,0,,,0,,,,,1,,,,0,,,,,,0,,,,,,,,5.28,,,,5.5,,,,9,,,,0,,,,0,,,,D,,0,,,,0,,,,Sassuolo
LEZZERINI,,,0,0,0,0,,,0,0,,0,0,,,,0,0,,,0,0,,,,,3,0,,,,,,,4.75,7,,,6.25,7,,,2,1,,,0,0,,,0,0,,,G,G,0,0,,,0,0,,,Fiorentina,Fiorentina
LICHTSTEINER,4,8,5,5,0,0,8,4,1,2,0,0,0,0,0,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,6.7,6.3,6.41,6.17,5.92,6.12,6.26,6.05,5.98,6.02,27,32,24,25,0,0,0,0,0,0,0,0,D,D,D,D,0,0,0,0,0,0,JUVENTUS,JUVENTUS,Juventus,Juventus
LILA,,5,,,,,,0,,,0,,,,,0,,,,2,,,,1,,0,,,,0,,6.09,,6.09,,,,5.77,,,,11,,,,0,,,,0,,,,M,,,,,,0,,,,PARMA,,
LINETTY,,,,5,,0,,,,4,,,0,,,,,0,,,,1,,,,,,0,,,,,,,,6.07,,,,5.94,,,,34,,,,0,,,,0,,,,M,,0,,,,0,,,,Sampdoria
LIROLA,,,,3,,0,,,,3,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.88,,,,5.81,,,,21,,,,0,,,,0,,,,D,,0,,,,0,,,,Sassuolo
LIVAJA,3,,7,,0,,0,,0,,,0,,0,0,,0,,2,,1,,0,,0,,0,,1,,5.81,,5.81,,5.74,,5.53,,5.76,,16,,17,,0,,0,,0,,0,,F,,F,,0,,0,,0,,ATALANTA,,Empoli,
LJAJIC,5,1,2,5,0,4,5,2,3,1,0,0,0,0,0,0,0,0,5,7,3,9,0,2,0,0,0,0,1,0,7,6.74,6.8,6.67,6.58,6.92,6.18,5.97,6.03,6.09,25,29,20,33,1,1,0,1,0,1,0,1,M,F,F,F,0,2,0,0,0,0,ROMA,ROMA,Inter,Torino
LLORENTE,3,0,,,,,3,0,,,0,,,0,0,0,,,16,7,,,1,0,0,0,,,6,1,7.83,6.5,7.73,6.5,,,6.28,5.78,,,32,29,,,0,0,,,0,0,,,F,F,,,,,0,0,,,JUVENTUS,JUVENTUS,,
LO FASO,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,5.75,,,,5.75,,,,6,,,,0,,,,0,,,,F,,0,,,,0,,,,Palermo
LOBONT,,,,0,,0,,,,0,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,G,,0,,,,0,,,,Roma
LOCATELLI M,,,1,7,0,0,,,0,0,,0,0,,,,0,0,,,0,2,,,,,0,0,,,,,,,4.5,6.1,,,5,6,,,1,25,,,0,0,,,0,0,,,M,M,0,0,,,0,0,,,Milan,Milan
LODI,6,3,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,6.35,5.8,6.2,5.75,5.85,0,5.87,5.55,5.78,0,27,22,23,0,2,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,0,CATANIA,PARMA,Udinese,Udinese
LOLLO,,,10,,0,,,,1,,,0,,,,,2,,,,3,,,,,,0,,,,,,,,5.92,,,,5.81,,,,26,,,,0,,,,0,,,,M,,0,,,,0,,,,Carpi,
LOMBARDI,,,,4,,0,,,,0,,,1,,,,,0,,,,1,,,,,,0,,,,,,,,5.91,,,,5.95,,,,11,,,,0,,,,0,,,,F,,0,,,,0,,,,Lazio
LONGHI,4,2,1,,0,,2,0,1,,0,0,,1,0,0,0,,1,0,0,,0,0,0,0,0,,0,0,5.75,5.68,5.68,5.68,6.08,,5.71,5.74,6,,28,19,6,,0,0,0,,0,0,0,,D,D,D,,0,,0,0,0,,SASSUOLO,SASSUOLO,Sassuolo,
LONGO,,4,2,,0,,,0,0,,0,0,,,,0,0,,,0,0,,,0,,0,0,,,0,,5.45,,5.45,5.31,,,5.55,5.44,,,19,8,,,0,0,,,0,0,,,F,F,,0,,,0,0,,,CAGLIARI,Frosinone,
LOPEZ,1,,,,,,0,,,,,,,0,0,,,,2,,,,0,,0,,,,0,,6.09,,6.09,,,,5.75,,,,16,,,,0,,,,0,,,,F,,,,,,0,,,,UDINESE,,,
LOPEZ N.,,3,,,,,,2,,,0,,,,,0,,,,5,,,,2,,0,,,,0,,6.78,,6.67,,,,6,,,,20,,,,0,,,,0,,,,F,,,,,,0,,,,VERONA,,
LUCARELLI,14,12,,,,,0,1,,,0,,,0,1,1,,,4,1,,,2,0,0,0,,,2,0,6.16,5.43,6.16,5.39,,,6.04,5.54,,,34,28,,,0,0,,,0,0,,,D,D,,,,,0,0,,,PARMA,PARMA,,
LUCAS EVANGELISTA,,0,,1,,0,,0,,1,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,5.5,,5.5,,6,,5.5,,5.83,,4,,3,,0,,0,,0,,0,,M,,M,,0,,0,,0,,UDINESE,,Udinese
LUCAS SOUZA,,0,,,,,,0,,,0,,,,,0,,,,0,,,,0,,0,,,,0,,5.25,,5.25,,,,5.25,,,,2,,,,0,,,,0,,,,M,,,,,,0,,,,PARMA,,
LUCCHINI,5,10,,,,,0,0,,,0,,,0,0,0,,,1,1,,,0,0,0,0,,,0,0,5.94,5.63,5.94,5.63,,,5.92,5.7,,,18,28,,,0,0,,,0,0,,,D,D,,,,,0,0,,,ATALANTA,CESENA,,
LUCI,6,,,,,,0,,,,,,,0,0,,,,1,,,,0,,0,,,,0,,6.11,,6.11,,,,6.11,,,,22,,,,0,,,,0,,,,M,,,,,,0,,,,LIVORNO,,,
LUIS ALBERTO,,,,0,,0,,,,2,,,0,,,,,0,,,,1,,,,,,0,,,,,,,,6.5,,,,5.88,,,,8,,,,0,,,,0,,,,F,,0,,,,0,,,,Lazio
LUIZ ADRIANO,,,4,0,0,0,,,3,0,,0,0,,,,0,0,,,4,0,,,,,0,0,,,,,,,6.43,5.5,,,5.87,5.5,,,23,4,,,1,0,,,0,0,,,F,F,1,0,,,0,0,,,Milan,Milan
LUKAKU,,,,2,,0,,,,1,,,0,,,,,0,,,,0,,,,,,0,,,,,,,,6.1,,,,6.1,,,,15,,,,0,,,,0,,,,D,,0,,,,0,,,,Lazio
